,0
2018-11-03,137428.49751637015
2018-11-04,132938.12835840211
2018-11-05,145162.83918280952
2018-11-06,133489.12203362008
2018-11-07,146734.58861536093
2018-11-08,148325.04352558308
2018-11-09,147146.5822237386
2018-11-10,138233.36006616754
2018-11-11,132770.95659408474
2018-11-12,146693.50620758923
2018-11-13,146921.3487134211
2018-11-14,147600.0650384894
2018-11-15,145679.1589416343
2018-11-16,147578.10044333187
2018-11-17,137908.38221439722
2018-11-18,132047.07046824627
2018-11-19,144461.26743558416
2018-11-20,145895.33937703603
2018-11-21,144905.90944124662
2018-11-22,144262.71950855386
2018-11-23,145738.9992511769
2018-11-24,138667.47639942178
2018-11-25,135239.65958836128
2018-11-26,149018.12413767388
2018-11-27,147868.0730656595
2018-11-28,148749.4375966725
2018-11-29,148840.68764361247
2018-11-30,147865.60152154404
2018-12-01,138836.70838930717
2018-12-02,133198.0842090511
2018-12-03,145383.44907810248
2018-12-04,148473.3879798585
2018-12-05,148994.15741191094
2018-12-06,147407.17864387477
2018-12-07,146742.45859415218
2018-12-08,139044.9869855116
2018-12-09,135263.40583933907
2018-12-10,147263.7743705036
2018-12-11,146427.8595994237
2018-12-12,145687.13731305418
2018-12-13,145359.58655370635
2018-12-14,144943.52031267443
2018-12-15,136394.9932206779
2018-12-16,131729.25762094627
2018-12-17,144092.27084120686
2018-12-18,146731.11782981272
2018-12-19,148393.02234765858
2018-12-20,147777.09074341174
2018-12-21,147515.48773661393
2018-12-22,137949.95940106688
2018-12-23,132816.1531892183
2018-12-24,143289.7226207845
2018-12-25,135116.63815466853
2018-12-26,146749.14859253686
2018-12-27,147202.6504928525
2018-12-28,147566.17080931342
2018-12-29,139150.21539852448
2018-12-30,135203.52633308433
2018-12-31,143080.10623062338
2019-01-01,133157.787878354
2019-01-02,148389.95406952233
2019-01-03,152947.13033122156
2019-01-04,151995.91589049698
2019-01-05,143877.80575075455
2019-01-06,139001.67322275348
2019-01-07,152306.9629038643
2019-01-08,151883.42023530562
2019-01-09,152723.27748577326
2019-01-10,151955.69256870024
2019-01-11,151773.0289526495
2019-01-12,143132.63280067846
2019-01-13,138553.1560194218
2019-01-14,151300.35038353287
2019-01-15,151360.69389463
2019-01-16,151615.8249505495
2019-01-17,150749.00527308916
2019-01-18,146463.5767809272
2019-01-19,138398.87305567088
2019-01-20,135634.6627362116
2019-01-21,149039.65051067868
2019-01-22,149247.37249500828
2019-01-23,149921.94097565467
2019-01-24,149167.56500073255
2019-01-25,147868.0832063245
2019-01-26,138452.96174768242
2019-01-27,134807.43412582763
2019-01-28,147591.35227378324
2019-01-29,149794.60903218845
2019-01-30,149980.29985268
2019-01-31,149640.47973238432
2019-02-01,149502.38805354945
2019-02-02,139494.57452786848
2019-02-03,134599.54302613199
2019-02-04,138010.21828967542
2019-02-05,127640.5546683987
2019-02-06,127741.90696224381
2019-02-07,140301.0728972622
2019-02-08,144054.61239218182
2019-02-09,139252.72357684883
2019-02-10,136804.8493122367
2019-02-11,147874.41751570342
2019-02-12,150504.55731548084
2019-02-13,152329.51943514837
2019-02-14,152230.6330046208
2019-02-15,149826.7514796829
2019-02-16,140664.08033773303
2019-02-17,136653.330481303
2019-02-18,147252.98612770712
2019-02-19,150144.1318932472
2019-02-20,150673.2800077765
2019-02-21,150542.05017227307
2019-02-22,150714.93353190954
2019-02-23,140976.66753770548
2019-02-24,135170.20887429157
2019-02-25,150176.40292947757
2019-02-26,151292.8718752968
2019-02-27,149692.48275691626
2019-02-28,149737.30743724422
2019-03-01,148423.95608716214
2019-03-02,139317.46636124782
2019-03-03,134514.1022677847
2019-03-04,148340.84701680217
2019-03-05,149541.25157486208
2019-03-06,151349.6209248306
2019-03-07,151711.10566768175
2019-03-08,152257.80052565364
2019-03-09,143128.8709007708
2019-03-10,137977.2759487423
2019-03-11,149820.22138945851
2019-03-12,148814.36002540105
2019-03-13,151930.8089354774
2019-03-14,149792.00171676595
2019-03-15,148924.11074723373
2019-03-16,140388.60324442387
2019-03-17,135069.4590882932
2019-03-18,147253.2752355139
2019-03-19,150159.58104454292
2019-03-20,151954.3934130555
2019-03-21,150837.4436237522
2019-03-22,149284.91867493658
2019-03-23,143220.0301972807
2019-03-24,138160.2100994687
2019-03-25,151182.34364841675
2019-03-26,153044.72472518377
2019-03-27,153788.55666060766
2019-03-28,152574.31376966785
2019-03-29,150421.04417796494
2019-03-30,140002.00908069473
2019-03-31,137017.9539649646
2019-04-01,147639.32305167278
2019-04-02,148191.226301497
2019-04-03,147316.05038737305
2019-04-04,149813.383723495
2019-04-05,150663.7725022997
2019-04-06,141272.61800208414
2019-04-07,137360.88912909298
2019-04-08,153479.6222389814
2019-04-09,155171.56066277073
2019-04-10,153735.89157551946
2019-04-11,153193.26739544526
2019-04-12,153116.549028855
2019-04-13,145916.05197867242
2019-04-14,142226.05948835256
2019-04-15,155925.33022813164
2019-04-16,158691.6246935338
2019-04-17,159710.8002584291
2019-04-18,158655.15772988132
2019-04-19,146155.18020901107
2019-04-20,145287.0349399185
2019-04-21,141765.3263251895
2019-04-22,156093.43023816025
2019-04-23,155139.93080411947
2019-04-24,154467.5416994785
2019-04-25,154601.4246609973
2019-04-26,150084.07366136677
2019-04-27,139921.15646620508
2019-04-28,137792.09637140884
2019-04-29,155243.60960264446
2019-04-30,152619.3475391665
2019-05-01,142347.40006093425
2019-05-02,155944.39466446804
2019-05-03,157584.39687356446
2019-05-04,146787.9176229656
2019-05-05,141129.18514625583
2019-05-06,156561.17130471044
2019-05-07,159797.08086405654
2019-05-08,154025.441666684
2019-05-09,156780.43275125296
2019-05-10,156846.9631630648
2019-05-11,147171.6326591831
2019-05-12,143397.965778519
2019-05-13,156986.27881172864
2019-05-14,157436.24259281158
2019-05-15,157998.65413841725
2019-05-16,155949.32944651242
2019-05-17,153220.0539509485
2019-05-18,145429.87265224376
2019-05-19,137326.2671102527
2019-05-20,139884.3683642341
2019-05-21,154268.59714210202
2019-05-22,153564.62910552655
2019-05-23,154658.75185279624
2019-05-24,156976.96950989787
2019-05-25,148451.71952830092
2019-05-26,144621.14418862126
2019-05-27,159199.58715752565
2019-05-28,160306.30962443573
2019-05-29,159957.73513279844
2019-05-30,155649.5330748614
2019-05-31,155222.0414987484
2019-06-01,144920.11154626656
2019-06-02,139599.86604483667
2019-06-03,150698.46281316545
2019-06-04,149918.03716973145
2019-06-05,139627.35272234608
2019-06-06,148848.08387318492
2019-06-07,146276.33489685165
2019-06-08,137912.17986202516
2019-06-09,135663.23084499332
2019-06-10,152633.00321062014
2019-06-11,154779.05816148128
2019-06-12,149366.52302666433
2019-06-13,150633.61523952906
2019-06-14,152271.16144563994
2019-06-15,144140.02285536335
2019-06-16,140875.89113138115
2019-06-17,154969.70873270754
2019-06-18,151576.57931709808
2019-06-19,151145.47881093086
2019-06-20,151976.44490237333
2019-06-21,151632.26896957235
2019-06-22,140294.5366068818
2019-06-23,136848.54733092908
2019-06-24,152803.85607690818
2019-06-25,155078.93691169325
2019-06-26,153400.07606699003
2019-06-27,153902.51121750093
2019-06-28,155725.13965982842
2019-06-29,146610.98229099717
2019-06-30,139851.282608152
2019-07-01,153921.37451297865
2019-07-02,155733.70209895243
2019-07-03,154769.80382315675
2019-07-04,155253.30744872394
2019-07-05,154829.7049949555
2019-07-06,145761.8966098089
2019-07-07,140151.01722214342
2019-07-08,151153.56824538155
2019-07-09,149680.0390217407
2019-07-10,151724.64546542428
2019-07-11,151538.4699962138
2019-07-12,153357.12517872924
2019-07-13,145376.060731864
2019-07-14,141335.62210888346
2019-07-15,150468.87751208848
2019-07-16,151272.67031594104
2019-07-17,151891.67475600902
2019-07-18,151416.16775120568
2019-07-19,152059.93791340105
2019-07-20,144288.58621071017
2019-07-21,140116.83123150334
2019-07-22,152212.01400695043
2019-07-23,151292.8048859319
2019-07-24,150668.35573525215
2019-07-25,151667.9988980835
2019-07-26,152399.45390035113
2019-07-27,145525.75813851564
2019-07-28,145525.75813851564
2019-07-29,156553.30292815075
2019-07-30,157423.14891027182
2019-07-31,155488.76628719034
2019-08-01,155058.67679446246
2019-08-02,154959.3992927238
2019-08-03,147230.30741466145
2019-08-04,142377.75114760688
2019-08-05,155449.30894057846
2019-08-06,156452.4133748744
2019-08-07,155749.59271858347
2019-08-08,153334.17751145986
2019-08-09,140351.9630733995
2019-08-10,141623.7881206738
2019-08-11,138264.41829044814
2019-08-12,141076.26754438464
2019-08-13,157776.49998933132
2019-08-14,158887.7957446981
2019-08-15,157931.35625069772
2019-08-16,157425.88666802493
2019-08-17,147998.22489577514
2019-08-18,142747.20712545112
2019-08-19,156154.63777491116
2019-08-20,157732.78555208837
2019-08-21,159162.62008881755
2019-08-22,159826.8583891881
2019-08-23,158589.3877418179
2019-08-24,148924.47915917126
2019-08-25,143345.79032405856
2019-08-26,156144.8249412603
2019-08-27,152843.83265712092
2019-08-28,150168.810841956
2019-08-29,154131.35632623683
2019-08-30,153611.93204290635
2019-08-31,143722.85553397014
2019-09-01,141278.9787212066
2019-09-02,156717.62924774236
2019-09-03,159187.02728908363
2019-09-04,156641.08053080662
2019-09-05,157220.57937022607
2019-09-06,156599.5507923271
2019-09-07,146593.64325988077
2019-09-08,142516.65365838568
2019-09-09,157121.48461064848
2019-09-10,158216.24109197888
2019-09-11,157350.2604390427
2019-09-12,157673.52158117446
2019-09-13,156580.43123713363
2019-09-14,147186.83475784666
2019-09-15,141369.45479907148
2019-09-16,154797.09941505385
2019-09-17,157407.33598386068
2019-09-18,159176.077695011
2019-09-19,157902.68314219144
2019-09-20,156873.42955515883
2019-09-21,146661.71562696912
2019-09-22,143242.2183082691
2019-09-23,156175.22882713424
2019-09-24,157207.68401119806
2019-09-25,154437.7966424101
2019-09-26,153513.32700045733
2019-09-27,155522.18311513372
2019-09-28,146335.46788756317
2019-09-29,140246.22419362562
2019-09-30,150598.69316851808
2019-10-01,151332.1086598002
2019-10-02,149488.244942808
2019-10-03,148006.1412801408
2019-10-04,149015.9854874817
2019-10-05,141312.49449822807
2019-10-06,135987.44140287314
2019-10-07,148962.5197284238
2019-10-08,149775.99673592966
2019-10-09,150035.11335288303
2019-10-10,150526.18615338285
2019-10-11,151710.42387090466
2019-10-12,143073.20014114596
2019-10-13,138547.88729672364
2019-10-14,152381.59400818238
2019-10-15,153330.13254073882
2019-10-16,154087.8404909635
2019-10-17,153080.45103413548
2019-10-18,151808.14176890286
2019-10-19,143670.75242145522
2019-10-20,139926.52190452308
2019-10-21,152509.833217358
2019-10-22,149127.96541078872
2019-10-23,147787.81032353474
2019-10-24,148690.35442746396
2019-10-25,149298.50992564278
2019-10-26,137682.50059109525
2019-10-27,130371.62059332113
2019-10-28,131348.33081140846
2019-10-29,147218.76697517186
2019-10-30,149386.07626704383
2019-10-31,149389.92707382704
2019-11-01,148641.73271581152
2019-11-02,141598.2300062796
2019-11-03,135147.52313325426
2019-11-04,150498.94686956977
2019-11-05,151237.2776124357
2019-11-06,153018.67312258575
2019-11-07,154735.9135714266
2019-11-08,150868.6739445726
2019-11-09,141663.1075156494
2019-11-10,136973.40996154072
2019-11-11,152668.42078118504
2019-11-12,152952.10396358767
2019-11-13,152699.82856824406
2019-11-14,150952.1908699471
2019-11-15,149534.84606263024
2019-11-16,142184.1389206375
2019-11-17,138758.09315114585
2019-11-18,152802.85870787708
2019-11-19,152652.33057662935
2019-11-20,150119.95455156208
2019-11-21,149080.32786423044
2019-11-22,149265.02016699448
2019-11-23,139854.17207909492
2019-11-24,134846.62380077393
2019-11-25,148138.184887986
2019-11-26,151683.1650717574
2019-11-27,152101.61456343014
2019-11-28,151928.3806026561
2019-11-29,150001.15915925024
2019-11-30,141965.1911190953
2019-12-01,138637.86257596544
2019-12-02,149099.10635756486
2019-12-03,148770.86976822783
2019-12-04,148871.344382074
2019-12-05,148334.07306057645
2019-12-06,148916.65104379
2019-12-07,140928.248403787
2019-12-08,135424.66431904025
2019-12-09,145292.25814488146
2019-12-10,144995.32599254855
2019-12-11,142499.4171096628
2019-12-12,143869.83402831934
2019-12-13,143218.0022453962
2019-12-14,133580.85014674196
2019-12-15,128449.11820322403
2019-12-16,140859.22265731095
2019-12-17,143207.75777145592
2019-12-18,143708.34144508073
2019-12-19,145155.97598051216
2019-12-20,146106.17874719878
2019-12-21,137951.28883051488
2019-12-22,131924.51352135523
2019-12-23,145709.5286036027
2019-12-24,144434.53764316475
2019-12-25,134711.3828321449
2019-12-26,144297.18058266572
2019-12-27,146005.2416694301
2019-12-28,138277.21546153442
2019-12-29,134881.93651092192
2019-12-30,147878.32505457284
2019-12-31,146103.3686178464
2020-01-01,137125.38908995697
2020-01-02,150065.15605350083
2020-01-03,151662.42123217304
2020-01-04,141800.13247005438
2020-01-05,138066.09749273042
2020-01-06,151076.42412127455
2020-01-07,150776.43747254257
2020-01-08,152466.77736874227
2020-01-09,153274.0437493578
2020-01-10,152706.4116607974
2020-01-11,144221.86025885766
2020-01-12,140047.7007763272
2020-01-13,152548.32535912772
2020-01-14,152543.39514956815
2020-01-15,151839.02631262533
2020-01-16,152854.39826262058
2020-01-17,152787.46567375475
2020-01-18,145560.0090814068
2020-01-19,141752.5615351603
2020-01-20,155001.35123174574
2020-01-21,152381.1686036823
2020-01-22,151465.68294097832
2020-01-23,150326.58586458783
2020-01-24,140829.29682275892
2020-01-25,130172.31463277667
2020-01-26,130926.19213468913
2020-01-27,134601.1008557437
2020-01-28,145564.88546505698
2020-01-29,147443.79122439696
2020-01-30,146533.63949225668
2020-01-31,149924.95673579397
2020-02-01,143215.9857555877
2020-02-02,139280.17483563046
2020-02-03,151986.76350556914
2020-02-04,152031.70500747545
2020-02-05,152792.5327762013
2020-02-06,153697.5560402128
2020-02-07,153152.8114354327
2020-02-08,142280.078773406
2020-02-09,138023.37199417793
2020-02-10,149343.66407380986
2020-02-11,150827.43010513752
2020-02-12,151812.68994234267
2020-02-13,153421.0969590067
2020-02-14,153223.0884120002
2020-02-15,144617.64358096072
2020-02-16,140544.84420663712
2020-02-17,153097.11900945567
2020-02-18,153125.5342653132
2020-02-19,153174.4949682845
2020-02-20,154154.03657768905
2020-02-21,152741.34557050877
2020-02-22,143531.92141710507
2020-02-23,139097.79637691707
2020-02-24,151848.00660565024
2020-02-25,152781.46854036936
2020-02-26,154663.4190093293
2020-02-27,154773.1628347179
2020-02-28,154507.98474285047
2020-02-29,144547.63103191857
2020-03-01,139928.95164819364
2020-03-02,153623.1594055783
2020-03-03,156353.08167860634
2020-03-04,156109.06651303972
2020-03-05,154991.5705854114
2020-03-06,152670.3553564803
2020-03-07,144095.49763197295
2020-03-08,138935.44755266048
2020-03-09,153548.93475184203
2020-03-10,155502.19324054086
2020-03-11,155758.0733944957
2020-03-12,154923.44099290617
2020-03-13,155102.1750258995
2020-03-14,147178.65592173653
2020-03-15,142790.83454543538
2020-03-16,155702.8604217879
2020-03-17,154717.29836926772
2020-03-18,154813.9038952394
2020-03-19,152931.73508811955
2020-03-20,151556.76386687908
2020-03-21,144456.4666102596
2020-03-22,139590.0702628646
2020-03-23,149601.70207279123
2020-03-24,150373.74782315985
2020-03-25,151611.6471110325
2020-03-26,153018.63975016697
2020-03-27,152906.2789291524
2020-03-28,142823.0033560368
2020-03-29,137862.84232382232
2020-03-30,150815.3512551485
2020-03-31,152325.72987768933
2020-04-01,153959.83453289454
2020-04-02,154434.81293039484
2020-04-03,150989.91023959592
2020-04-04,144331.08872576855
2020-04-05,139620.1927137028
2020-04-06,149472.50592066877
2020-04-07,141674.94737054757
2020-04-08,142313.6340178651
2020-04-09,141661.52769998857
2020-04-10,133754.36380026425
2020-04-11,135800.9125230128
2020-04-12,133048.93453714467
2020-04-13,142390.78113280825
2020-04-14,142123.39091055933
2020-04-15,143498.08115551173
2020-04-16,143882.90765866125
2020-04-17,143333.9492608857
2020-04-18,137324.64321967828
2020-04-19,135019.99911219496
2020-04-20,146011.61739113362
2020-04-21,145391.40142858913
2020-04-22,145212.3687920957
2020-04-23,143362.87126305094
2020-04-24,139357.8122799723
2020-04-25,132079.3260360589
2020-04-26,128469.71166628186
2020-04-27,135847.9603109699
2020-04-28,137688.61850641517
2020-04-29,139207.46281918947
2020-04-30,138983.90504673717
2020-05-01,129364.28688420804
2020-05-02,131282.06845909165
2020-05-03,129324.6358980941
2020-05-04,138313.63042540802
2020-05-05,138794.8008609222
2020-05-06,139965.07664475628
2020-05-07,135900.55459043797
2020-05-08,141884.7262921533
2020-05-09,139904.1494583449
2020-05-10,137676.46300894924
2020-05-11,144372.48416284862
2020-05-12,146849.2245008389
2020-05-13,141734.7865368841
2020-05-14,142928.75538555448
2020-05-15,145461.2943438436
2020-05-16,141181.1780306733
2020-05-17,136159.0277873017
2020-05-18,143708.83366040228
2020-05-19,147827.78124980212
2020-05-20,144014.0525513021
2020-05-21,144553.89483412664
2020-05-22,143144.85019774968
2020-05-23,134234.20371715442
2020-05-24,133292.9407544337
2020-05-25,137404.22715253118
2020-05-26,146365.73881933023
2020-05-27,143161.5666653464
2020-05-28,145541.81739563553
2020-05-29,144784.5006038493
2020-05-30,137791.39149151964
2020-05-31,134115.6396177463
2020-06-01,141060.11047739937
2020-06-02,145030.04747290368
2020-06-03,146285.36699493628
2020-06-04,146347.65226347346
2020-06-05,144099.85494418297
2020-06-06,134313.4248305147
2020-06-07,133449.93871357193
2020-06-08,146733.33956990903
2020-06-09,149759.13933426188
2020-06-10,150363.87256556068
2020-06-11,147140.9591202885
2020-06-12,147132.48945100396
2020-06-13,134135.7204563273
2020-06-14,131852.09675328044
2020-06-15,147149.2189917041
2020-06-16,146602.24675427243
2020-06-17,143517.16723972588
2020-06-18,144506.67729465113
2020-06-19,146170.01006983765
2020-06-20,136785.72929794004
2020-06-21,130859.02145204577
2020-06-22,141824.87170729358
2020-06-23,140508.19917665052
2020-06-24,139957.43204097927
2020-06-25,141779.5592531714
2020-06-26,144861.93632657104
2020-06-27,139216.39786600572
2020-06-28,134841.58302459324
2020-06-29,147505.62424178008
2020-06-30,148768.22627770505
2020-07-01,147924.70769607407
2020-07-02,148570.45834830985
2020-07-03,149562.67817041924
2020-07-04,141033.77009583917
2020-07-05,134828.91640456367
2020-07-06,147983.00051663333
2020-07-07,147054.3985879559
2020-07-08,144593.88231698825
2020-07-09,141382.6031247594
2020-07-10,131754.51355803508
2020-07-11,135683.69475115387
2020-07-12,133528.2539188768
2020-07-13,143741.97234866902
2020-07-14,142781.29797832927
2020-07-15,144852.28038856445
2020-07-16,146052.00473138955
2020-07-17,147993.05406157783
2020-07-18,139777.48147718437
2020-07-19,135559.77499815836
2020-07-20,151022.6176229241
2020-07-21,151049.69531412653
2020-07-22,148803.88000690402
2020-07-23,147345.37968834443
2020-07-24,147692.57301246177
2020-07-25,138909.5370424655
2020-07-26,134857.13194357287
2020-07-27,145303.00290548627
2020-07-28,146278.7821431362
2020-07-29,144106.82245511468
2020-07-30,145850.10072720103
2020-07-31,136076.65400861192
2020-08-01,138100.0497197061
2020-08-02,136836.11067748335
2020-08-03,151499.9824897264
2020-08-04,149977.49275987857
2020-08-05,151868.53385217718
2020-08-06,153273.15603971234
2020-08-07,154268.77456671483
2020-08-08,146686.194596296
2020-08-09,142548.6190280664
2020-08-10,144919.67797845852
2020-08-11,158732.86597531982
2020-08-12,153393.52701275336
2020-08-13,150263.28782896564
2020-08-14,147011.87185388102
2020-08-15,139277.32501779555
2020-08-16,136108.46808602562
2020-08-17,147870.94074706262
2020-08-18,146758.7419931102
2020-08-19,147747.80330454308
2020-08-20,148979.5216851751
2020-08-21,151655.78176063357
2020-08-22,142336.19215782732
2020-08-23,133421.43757599284
2020-08-24,147598.95311212607
2020-08-25,148583.47059691203
2020-08-26,146514.1019522671
2020-08-27,146273.50081983738
2020-08-28,147542.5416183336
2020-08-29,139095.38780645916
2020-08-30,136326.1221244968
2020-08-31,151453.41572713963
2020-09-01,152728.4001141687
2020-09-02,152212.21541988853
2020-09-03,149662.12912812026
2020-09-04,147926.9064976849
2020-09-05,136767.26583889214
2020-09-06,131635.81520282757
2020-09-07,145316.95446499443
2020-09-08,147464.04711559502
2020-09-09,147769.37403915694
2020-09-10,146442.12945271932
2020-09-11,146627.4472686293
2020-09-12,136937.51939952013
2020-09-13,129630.29446559757
2020-09-14,140629.89116046822
2020-09-15,144309.24742536433
2020-09-16,142408.09725463932
2020-09-17,146168.67888263037
2020-09-18,149211.64704765583
2020-09-19,139817.45427499549
2020-09-20,137584.96286339042
2020-09-21,145812.10493624402
2020-09-22,146610.43466972437
2020-09-23,148164.70618403604
2020-09-24,148238.16683351452
2020-09-25,148697.60788418158
2020-09-26,135882.4702219242
2020-09-27,129251.38784591509
2020-09-28,144799.7397995573
2020-09-29,144932.0136575643
2020-09-30,146114.7246745787
2020-10-01,144007.46932717107
2020-10-02,145301.3355400944
2020-10-03,136388.43204975448
2020-10-04,134153.46042076987
2020-10-05,148585.985221819
2020-10-06,150954.35349578463
2020-10-07,149896.30179969536
2020-10-08,148083.80265696702
2020-10-09,147189.07974131213
2020-10-10,138792.7201357952
2020-10-11,134315.5850379975
2020-10-12,149070.29440182226
2020-10-13,149716.12888239435
2020-10-14,151409.06514722254
2020-10-15,150077.72481874813
2020-10-16,151144.73461281453
2020-10-17,145801.19645229098
2020-10-18,139618.64341585233
2020-10-19,151619.9147094218
2020-10-20,152072.2700867448
2020-10-21,152450.97675621975
2020-10-22,149823.33616807344
2020-10-23,151717.05293898762
2020-10-24,142180.66408904135
2020-10-25,137208.74491372379
2020-10-26,148724.07853349746
2020-10-27,151803.8674674966
2020-10-28,151357.2248592554
2020-10-29,151301.29644173326
2020-10-30,151042.0704556369
2020-10-31,142678.14096410124
2020-11-01,137110.44764135568
2020-11-02,149297.5289338326
2020-11-03,149325.43816336704
2020-11-04,145610.32407058452
2020-11-05,146689.17836469595
2020-11-06,151010.86645823036
2020-11-07,140529.9959649046
2020-11-08,134487.6086115461
2020-11-09,147642.81827382432
2020-11-10,148586.3665444166
2020-11-11,150850.9842701664
2020-11-12,154404.2193568176
2020-11-13,155403.6911025494
2020-11-14,142283.97757105323
2020-11-15,139408.24665179657
2020-11-16,148792.32351868626
2020-11-17,150979.43221171756
2020-11-18,152026.17371299898
2020-11-19,151503.82649118762
2020-11-20,150662.45487017155
2020-11-21,141323.22481642786
2020-11-22,135374.06412610092
2020-11-23,146110.05807023845
2020-11-24,145021.50848264145
2020-11-25,145867.9853090164
2020-11-26,145987.0983338448
2020-11-27,147339.02692821476
2020-11-28,137476.0978835107
2020-11-29,134566.30529141752
2020-11-30,148982.01420367238
2020-12-01,151946.65033696545
2020-12-02,152784.15337472386
2020-12-03,151360.0279962968
2020-12-04,149195.84494689683
2020-12-05,140331.33550119508
2020-12-06,138271.7575099108
2020-12-07,151794.12036992924
2020-12-08,153079.92657015732
2020-12-09,153104.05081697146
2020-12-10,151371.12257525447
2020-12-11,151092.2088436316
2020-12-12,143399.93178436265
2020-12-13,137299.2518518929
2020-12-14,149718.57439595595
2020-12-15,150007.90259414146
2020-12-16,149573.96241264106
2020-12-17,148665.44310355943
2020-12-18,146645.33906582737
2020-12-19,138551.11878930422
2020-12-20,136009.4166830782
2020-12-21,147934.12403513675
2020-12-22,149850.37403911212
2020-12-23,150951.6257038947
2020-12-24,147793.63582468097
2020-12-25,140785.9966283347
2020-12-26,142512.9856772945
2020-12-27,136728.49414294842
2020-12-28,149951.55716468097
2020-12-29,149150.8293132586
2020-12-30,148557.9907940843
2020-12-31,145270.7390114445
2021-01-01,133689.43705634092
2021-01-02,132507.82503133093
2021-01-03,129035.30313753418
2021-01-04,141413.6717416006
2021-01-05,145957.10121452855
2021-01-06,147136.5772513862
2021-01-07,144097.28514515067
2021-01-08,144890.99138221316
2021-01-09,137596.14452258003
2021-01-10,133124.11557520114
2021-01-11,143790.2706775579
2021-01-12,143718.5813126454
2021-01-13,143089.94658121094
2021-01-14,143213.39766014676
2021-01-15,144738.23816876084
2021-01-16,140018.51722869725
2021-01-17,136491.95494393253
2021-01-18,145887.97815115438
2021-01-19,146584.37685401976
2021-01-20,147204.91311839502
2021-01-21,147186.2704829728
2021-01-22,147392.38284047676
2021-01-23,139238.48451811634
2021-01-24,135181.77733938067
2021-01-25,148677.70034240777
2021-01-26,149270.17212618154
2021-01-27,148941.54482279695
2021-01-28,148377.92882703774
2021-01-29,148355.43164433443
2021-01-30,140050.1785967364
2021-01-31,136320.81797935997
2021-02-01,148889.81660115265
2021-02-02,150179.1679740887
2021-02-03,149800.90644281247
2021-02-04,148426.25722603692
2021-02-05,150735.9696131068
2021-02-06,144381.0291345886
2021-02-07,140891.44233423274
2021-02-08,153386.52817051177
2021-02-09,153635.5990793677
2021-02-10,152196.02910366922
2021-02-11,144507.80100154126
2021-02-12,135479.20469449452
2021-02-13,135067.5488051027
2021-02-14,135658.47567889892
2021-02-15,144264.02935969725
2021-02-16,147627.70884713694
2021-02-17,148708.35882221465
2021-02-18,148516.68964622504
2021-02-19,149462.09954569687
2021-02-20,142137.87559028756
2021-02-21,138657.69305474102
2021-02-22,150672.42339381474
2021-02-23,151599.8886018366
2021-02-24,151547.7563757673
2021-02-25,153117.7517604347
2021-02-26,153250.8483401182
2021-02-27,146454.2856163368
2021-02-28,142459.8879390157
2021-03-01,155651.13914129883
2021-03-02,155978.1396219416
2021-03-03,156603.700787326
2021-03-04,158891.39318667777
2021-03-05,159504.62461424505
2021-03-06,150721.27026892456
2021-03-07,142930.1323245394
2021-03-08,153272.23975615745
2021-03-09,154406.60313566867
2021-03-10,154719.81560434925
2021-03-11,155389.98949138043
2021-03-12,154489.0595219481
2021-03-13,145342.04634785798
2021-03-14,141624.67668049235
2021-03-15,153648.03735109672
2021-03-16,154432.7374891847
2021-03-17,153914.7401387865
2021-03-18,153309.21476424683
2021-03-19,154493.8030211111
2021-03-20,147306.72727387273
2021-03-21,143484.65281967542
2021-03-22,156124.13496750215
2021-03-23,156066.06864342303
2021-03-24,153496.91561523534
2021-03-25,151965.02061184112
2021-03-26,153824.02541125938
2021-03-27,145039.82450196927
2021-03-28,142038.97913909494
2021-03-29,153073.2080482627
2021-03-30,154083.5751984008
2021-03-31,153515.71055138233
2021-04-01,157118.43000770017
2021-04-02,148999.53867636202
2021-04-03,148600.22516322497
2021-04-04,143454.56434950588
2021-04-05,154768.5882660483
2021-04-06,154800.76145414013
2021-04-07,155757.59333194676
2021-04-08,155494.1523742699
2021-04-09,156480.23524295236
2021-04-10,149638.72963338584
2021-04-11,147338.18704420072
2021-04-12,158628.46352067572
2021-04-13,160045.75382824714
2021-04-14,160045.75382824714
2021-04-15,157548.45797305828
2021-04-16,156162.67290197534
2021-04-17,145948.15578446834
2021-04-18,141801.01248820842
2021-04-19,155096.84246583472
2021-04-20,156062.26249831406
2021-04-21,159370.40370621526
2021-04-22,157143.09447797068
2021-04-23,155636.3597045878
2021-04-24,146248.31336892128
2021-04-25,144612.48547983821
2021-04-26,157591.6483369047
2021-04-27,157037.70788616722
2021-04-28,157584.06158955523
2021-04-29,158871.6669052188
2021-04-30,157249.2885096012
2021-05-01,145400.37603531306
2021-05-02,146149.48873013293
2021-05-03,159003.43386951782
2021-05-04,160203.89243506294
2021-05-05,158429.43955568498
2021-05-06,156092.89901971514
2021-05-07,157159.3007144626
2021-05-08,148058.5282857967
2021-05-09,144257.30065400866
2021-05-10,159034.18369721665
2021-05-11,163032.98619655232
2021-05-12,160117.71966473118
2021-05-13,149331.18483282754
2021-05-14,159345.19346587526
2021-05-15,148713.71506625513
2021-05-16,146749.39460300753
2021-05-17,158264.30570490644
2021-05-18,153245.03738267795
2021-05-19,153622.51926853406
2021-05-20,155838.50732732262
2021-05-21,155929.07376278844
2021-05-22,145938.55356880897
2021-05-23,145298.18126945235
2021-05-24,160841.39627940595
